ID	ActiveDriverWGS1	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
smallrna.ncrna::gencode::RN7SKP196::ENSG00000252076.1	0.699169134471317	0.699169134471317	0.992084284989119	0.852623570428714	0.1945	0.698287498522085	0.888431497822445	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP197::ENSG00000252886.1	1	1	0.994864618897072	1	NA	0.999235644316875	0.999999999970842	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP198::ENSG00000238324.1	1	1	0.999879963242918	1	NA	0.999987083293033	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP199::ENSG00000222257.1	1	1	0.999862971693788	1	NA	0.999985086292761	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP19::ENSG00000251825.1	0.57671406742041	0.57671406742041	0.996076431512197	0.98306289508421	0.69375	0.846607866502402	0.982007459812097	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP1::ENSG00000202395.1	0.792334110590642	0.792334110590642	0.999362185047409	0.927481789489618	0.12731	0.686673648118537	0.877056299896312	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP200::ENSG00000222496.1	0.980350928140781	0.980350928140781	0.999686810101026	0.876516553424704	0.35664	0.885952106044589	0.99218030436654	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP201::ENSG00000252663.1	0.743110544243373	0.743110544243373	0.120621778995507	0.784283197413009	0.28315	0.479956514349166	0.587168202271358	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP202::ENSG00000222371.1	1	1	0.999984721065341	1	NA	0.999998622547186	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP203::ENSG00000200488.1	0.749602880669525	0.749602880669525	0.999836851448866	0.980015798581169	0.23175	0.764525534485491	0.941879299262274	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP204::ENSG00000202351.1	1	1	0.999708616198034	1	NA	0.999966163155808	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP205::ENSG00000222931.1	0.862711853990904	0.862711853990904	0.099462966697208	0.52238077436062	0.20291	0.412043478132998	0.46761634397433	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP206::ENSG00000222755.1	1	1	0.99990210358287	1	NA	0.999989648564503	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP207::ENSG00000223136.1	0.648345582126532	0.648345582126532	0.998469890332484	0.993632703621653	0.64283	0.870464976172483	0.988794066041104	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP208::ENSG00000202344.1	0.516038778975131	0.516038778975131	0.995343126737578	0.963692364510881	0.64087	0.800541900076785	0.962885928888168	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP209::ENSG00000252697.1	0.303655992670315	0.303655992670315	0.149774142131038	0.108656923375752	0.16259	0.166856713867578	0.0827955691600419	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP20::ENSG00000199622.1	1	1	0.999713499591361	1	NA	0.999966778530128	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP210::ENSG00000238875.1	0.764789430795279	0.764789430795279	0.998247747782671	0.895065924180631	0.78261	0.925873268562642	0.997721421871513	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP211::ENSG00000200198.1	0.378535342915881	0.378535342915881	0.117008778376477	0.58832322679439	0.71742	0.401734262939262	0.449138105322862	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP212::ENSG00000222783.1	0.235375671964805	0.235375671964805	0.998205320353081	0.338672200153157	0.47276	0.424370470019023	0.489657031289112	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP213::ENSG00000222678.1	0.744759814805802	0.744759814805802	0.992175856738585	0.884123870303305	0.83009	0.924325229059086	0.997581442756355	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP214::ENSG00000201078.1	0.58167245642405	0.58167245642405	0.0391325112063034	0.831766576399481	0.77964	0.421201810637038	0.483999367778063	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP215::ENSG00000251827.1	1	1	0.997243490568001	1	NA	0.999611425706086	0.999999999997586	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP216::ENSG00000222982.1	0.933912435632443	0.933912435632443	0.999998161793177	0.905555960416901	0.95242	0.987447813156041	0.999987694706709	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP217::ENSG00000201510.1	1	1	0.993848795221138	1	NA	0.999069773161349	0.999999999939904	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP218::ENSG00000222154.1	0.622943702285169	0.622943702285169	0.126008793594397	0.773732007743806	0.99155	0.593916022549975	0.765679858548048	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP219::ENSG00000252634.1	0.591994087087753	0.591994087087753	0.0698539556597539	0.822924172514898	0.19471	0.346815061663263	0.351165088173101	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP21::ENSG00000252312.1	1	1	0.998361951723245	1	NA	0.999779277920496	0.999999999999699	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP220::ENSG00000222543.1	0.685379820106899	0.685379820106899	0.112246509295914	0.953108231176206	0.68764	0.583212851148894	0.750639390064752	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP221::ENSG00000222352.1	1	1	NA	1	NA	1	1	3.49101167337981	1.71869949497795
smallrna.ncrna::gencode::RN7SKP222::ENSG00000222583.1	0.659833945418699	0.659833945418699	0.999977021664842	0.74020443333635	0.22187	0.681684570909147	0.871987709082567	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP223::ENSG00000222514.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP224::ENSG00000201010.1	0.561688583083162	0.561688583083162	0.999824814765719	0.835516671399431	0.42994	0.747373680142225	0.929903496452236	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP225::ENSG00000222337.1	0.0593042006457741	0.0593042006457741	0.991942842535076	0.332319570871382	0.551	0.21633710841759	0.142926245188851	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP226::ENSG00000201782.1	0.423304195912204	0.423304195912204	0.156928539092052	0.571559993174285	0.78163	0.461689335983309	0.555588125440102	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP227::ENSG00000201315.1	0.506496369277341	0.506496369277341	0.998498670383572	0.702053141050061	0.73043	0.768722880652298	0.944613918914745	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP228::ENSG00000222974.1	1	1	0.999783769951989	1	NA	0.999975525809637	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP229::ENSG00000222397.1	0.728143281903341	0.728143281903341	0.215299054197553	0.0629731882511733	0.26113	0.287252589218538	0.249562981259492	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP22::ENSG00000201967.1	0.616365345334654	0.616365345334654	0.999363357169131	0.79809996614888	0.52094	0.795290564310352	0.960165316684725	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP230::ENSG00000202512.1	1	1	0.996739093809286	1	NA	0.999533550377982	0.99999999999527	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP231::ENSG00000200151.1	0.609822278935678	0.609822278935678	0.998192756033728	0.991851717605783	0.00721	0.314058645646207	0.294336601309019	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP232::ENSG00000222102.1	0.912923007587482	0.912923007587482	0.999710879134436	0.862651816565317	0.12198	0.710557461022715	0.899801589028984	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP233::ENSG00000252814.1	1	1	1	1	NA	1	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP234::ENSG00000252982.1	0.821429084051602	0.821429084051602	1	0.945217550532906	0.58047	0.913408359082083	0.996436163100298	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP235::ENSG00000222594.1	1	1	0.999792919180138	1	NA	0.999976648271348	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP237::ENSG00000201533.1	1	1	0.997257558539393	1	NA	0.999613580735615	0.999999999997635	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP238::ENSG00000252292.1	0.880359609928429	0.880359609928429	0.117365518342538	0.867548076834971	0.04146	0.331249772789418	0.323926034177463	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP239::ENSG00000201684.1	1	1	0.999681343373189	1	NA	0.99996271044083	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP23::ENSG00000252838.1	1	1	0.990785807942056	1	NA	0.99855560457396	0.999999999696306	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP240::ENSG00000222515.1	0.823428314221316	0.823428314221316	0.990492148419048	0.833736249902693	0.3574	0.829383106074253	0.975826637360781	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP241::ENSG00000240294.2	1	1	0.999761352377318	1	NA	0.999972758544819	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP242::ENSG00000251776.1	0.739661564407683	0.739661564407683	0.999940357730124	0.85299993468422	0.04104	0.509918006873201	0.63755179247836	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP243::ENSG00000199975.1	0.505557397486563	0.505557397486563	0.999999677761181	0.798771002791695	0.72129	0.785250755114981	0.954642121626804	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP244::ENSG00000252322.1	1	1	0.999969592732078	1	NA	0.999997091851802	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP245::ENSG00000200895.1	0.123046944140796	0.123046944140796	0.123968651554227	0.435017333224257	0.30244	0.167407149111146	0.0833855529301024	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP246::ENSG00000201423.1	0.374151982321866	0.374151982321866	0.116364283869505	0.632241088826287	0.27256	0.318575531905163	0.302053267140704	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP247::ENSG00000223026.1	1	1	0.999699850668008	1	NA	0.999965056360159	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP248::ENSG00000252087.1	1	1	0.99975179784545	1	NA	0.999971572174004	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP249::ENSG00000202360.1	0.821658120669579	0.821658120669579	0.0573286445556747	0.935191564068333	0.99711	0.588857855567207	0.758623807686375	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP24::ENSG00000251697.1	0.46904387370122	0.46904387370122	0.998277696403965	0.757244320419103	0.61559	0.732759604732647	0.918675335346401	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP250::ENSG00000200794.1	0.669358346211339	0.669358346211339	0.997561407305285	0.813096139039706	0.39333	0.780949363923005	0.952145110628378	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP252::ENSG00000223142.1	0.348059717754829	0.348059717754829	0.991023285002157	0.578740983039696	0.64728	0.61795860143322	0.797902287204827	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP253::ENSG00000252233.1	1	1	0.999857143775271	1	NA	0.999984396283417	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP254::ENSG00000222617.1	0.493235198215996	0.493235198215996	0.180040635079056	0.68221775733954	0.32347	0.433494671370649	0.505908319825409	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP255::ENSG00000200312.1	1	1	0.993371582159995	1	NA	0.998990962456715	0.999999999918924	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP256::ENSG00000253010.1	1	1	0.996959808872001	1	NA	0.999567768580174	0.999999999996427	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP257::ENSG00000201395.1	0.520380752126281	0.520380752126281	0.0840812852719225	0.666745798570657	0.9221	0.473732974246604	0.576473316877153	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP258::ENSG00000252960.1	0.000937171909215418	0.000937171909215418	0.026872976092825	0.0070310982638625	0.91481	0.00250112199061946	1.98739959023699e-06	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP259::ENSG00000222998.1	1	1	0.99991836142312	1	NA	0.999991501212916	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP25::ENSG00000199319.1	1	1	0.999642009648423	1	NA	0.99995768630252	0.999999999999999	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP260::ENSG00000252716.1	1	1	0.999849460408452	1	NA	0.999983482903952	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP261::ENSG00000222880.1	1	1	0.999859115486589	1	NA	0.999984630004412	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP262::ENSG00000222950.1	1	1	0.995699687861211	1	NA	0.999369824429517	0.999999999985677	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP263::ENSG00000223126.1	1	1	0.999918762342685	1	NA	0.999991546523686	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP264::ENSG00000223012.1	1	1	0.992673155911493	1	NA	0.998874692946931	0.99999999987886	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP265::ENSG00000252257.1	1	1	0.996997660000092	1	NA	0.999573615208105	0.999999999996602	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP266::ENSG00000222164.1	0.546619517680929	0.546619517680929	0.994075476547924	0.825300491531191	0.91858	0.846127303358873	0.981850019505898	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP267::ENSG00000222313.1	0.342334761061997	0.342334761061997	0.240672769065223	0.265493305928162	0.1093	0.231081718276988	0.163358772710904	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP268::ENSG00000223039.1	0.707963357663121	0.707963357663121	0.99981945857488	0.47311706419644	0.92042	0.841694228058996	0.980357620877688	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP269::ENSG00000202415.1	0.0857846764297557	0.0857846764297557	0.99944894159074	0.418941189731597	0.0625	0.156412658539938	0.0719653609896203	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP26::ENSG00000222179.1	0.496434153985945	0.496434153985945	0.99921250578412	0.772189732303142	0.15613	0.563736569832843	0.722233578310835	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP270::ENSG00000223229.1	1	1	0.997090658394007	1	NA	0.999587952359439	0.999999999997004	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP271::ENSG00000222460.1	0.565210416798741	0.565210416798741	0.994805111785328	0.832092544886863	0.89	0.852350164205825	0.983823864601426	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP272::ENSG00000252797.1	1	1	0.999637109506635	0.757099538381733	0.19863	0.788235942103891	0.9563288080186	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP273::ENSG00000223324.1	1	1	0.999997310731774	1	NA	0.999999791137059	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP274::ENSG00000223255.1	0.404640758535077	0.404640758535077	0.027553155810441	0.145837536775128	NA	0.156511162329267	0.0662582009271283	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP275::ENSG00000201496.1	0.763136167226545	0.763136167226545	0.999999474910245	0.947504156811535	0.36444	0.830081160310577	0.976099006926601	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP276::ENSG00000252051.1	1	1	0.999808776931161	1	NA	0.999978583571829	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP277::ENSG00000252704.1	0.553258181081124	0.553258181081124	0.357010179476678	0.766351449968814	0.74529	0.662700010530113	0.85171051611174	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP278::ENSG00000222436.1	0.535409088414117	0.535409088414117	0.999042178043975	0.976563910012964	0.44197	0.759933058958578	0.938799247019041	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP279::ENSG00000223315.1	0.878541703688489	0.878541703688489	0.99999921075216	0.927666339768898	0.43851	0.891904328102178	0.993284122805126	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP27::ENSG00000222616.1	0.926117904657259	0.926117904657259	0.999519239375719	0.900774533193843	0.90457	0.981850603920502	0.999963212284524	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP280::ENSG00000201066.1	1	1	0.999227895289944	1	NA	0.999902499209337	0.999999999999985	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP281::ENSG00000222404.1	0.679507591388047	0.679507591388047	0.0782039054296029	0.71682716760173	0.88136	0.530957420875683	0.671647298914284	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP282::ENSG00000252633.1	1	1	0.994830407245416	1	NA	0.999230102970966	0.999999999970056	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP283::ENSG00000253006.1	0.133552490521995	0.133552490521995	0.990879081568422	0.551155007558666	0.04001	0.189464634366989	0.108545309233542	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP284::ENSG00000222934.1	0.878943226675413	0.878943226675413	0.990414037203305	0.942401737144591	0.45933	0.898985068311037	0.994462253332477	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP285::ENSG00000222069.1	1	1	0.999757833654582	1	NA	0.999972322097381	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP286::ENSG00000222826.1	0.797683453822736	0.797683453822736	0.998423318944006	0.953153321056108	0.68272	0.927187164791473	0.997836057709293	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP287::ENSG00000252355.1	0.571030393505047	0.571030393505047	0.154207666818859	0.490413021687874	0.79941	0.513354367288753	0.643199099169608	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP288::ENSG00000252036.1	1	1	0.999999932876034	1	NA	0.999999996202113	1	3.68382249415681	2.17165729692172
smallrna.ncrna::gencode::RN7SKP289::ENSG00000253053.1	0.89654936804717	0.89654936804717	0.999312110467807	0.88904855750972	0.55727	0.922496535158266	0.997409123396201	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP28::ENSG00000201640.1	0.767838735378307	0.767838735378307	0.985924826400492	0.786746353637157	0.08206	0.593960214712772	0.765741091505085	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP291::ENSG00000199831.1	0.950991911458265	0.950991911458265	0.999883975559436	0.900455087253872	0.0412	0.579377641950476	0.745149813293731	3.01202668600446	3.32002370578771
smallrna.ncrna::gencode::RN7SKP292::ENSG00000202392.1	0.451538168563331	0.451538168563331	0.999564903535034	0.382498654572997	0.67142	0.638465851830116	0.823590914609265	3.01202668600446	3.32002370578771
